,country_year,Forest_Cover(sq KMs)
119,MV_2005,10.0
120,MX_2005,670830.0
121,MH_2005,126.400003433228
122,MK_2005,9750.0
123,ML_2005,55050.0
124,MT_2005,3.49999994039536
125,MM_2005,333210.0
126,ME_2005,6260.0
127,MN_2005,113080.0
128,MP_2005,311.399993896484
129,MZ_2005,400790.0
130,MR_2005,2670.0
131,MU_2005,382.000007629395
132,MW_2005,34020.0
133,MY_2005,208900.0
135,NC_2005,8390.0
136,NE_2005,12660.0
137,NG_2005,110890.0
138,NI_2005,34640.0
139,NL_2005,3650.0
140,NO_2005,120920.0
141,NP_2005,36360.0
142,NR_2005,0.0
143,NZ_2005,101830.0
144,OM_2005,20.0
145,PK_2005,19020.0
146,PA_2005,47820.0
147,PE_2005,755280.0
148,PH_2005,70740.0
149,PW_2005,402.999992370605
150,PG_2005,335860.0
151,PL_2005,92000.0
152,PR_2005,4628.69995117188
153,KP_2005,62990.0
154,PT_2005,32960.0
155,PY_2005,184750.0
156,PS_2005,91.7000007629395
157,PF_2005,1300.0
158,QA_2005,0.0
159,RO_2005,63910.0
160,RU_2005,8087900.0
161,RW_2005,3850.0
162,SA_2005,9770.0
163,SD_2005,199075.99609375
164,SN_2005,86730.0
165,SG_2005,163.500003814697
166,SB_2005,22410.0
167,SL_2005,28240.0
168,SV_2005,3090.0
169,SM_2005,0.0
170,SO_2005,71310.0
171,RS_2005,24760.0
172,SS_2005,71570.0
173,ST_2005,560.0
174,SR_2005,153710.0
175,SK_2005,19320.0
176,SI_2005,12430.0
177,SE_2005,282180.0
178,SZ_2005,5410.0
179,SC_2005,406.69998168945295
180,SY_2005,4610.0
181,TC_2005,344.000015258789
182,TD_2005,61410.0
183,TG_2005,3860.0
184,TH_2005,161000.0
185,TJ_2005,4100.0
186,TM_2005,41270.0
187,TL_2005,7980.0
188,TO_2005,90.0
189,TT_2005,2300.0
190,TN_2005,9150.0
191,TR_2005,106620.0
192,TV_2005,10.0
193,TZ_2005,499200.0
194,UG_2005,34290.0
195,UA_2005,95750.0
196,UY_2005,15218.0004882813
197,US_2005,3047570.0
198,UZ_2005,32950.0
199,VC_2005,260.0
200,VE_2005,477130.0
201,VG_2005,36.6000008583069
202,VI_2005,187.29999542236303
203,VN_2005,130770.0
204,VU_2005,4400.0
205,WS_2005,1710.0
206,YE_2005,5490.0
207,ZA_2005,92410.0
208,ZM_2005,503010.0
209,ZW_2005,172590.0
0,AW_2006,4.19999986886978
1,AF_2006,13500.0
2,AO_2006,589791.9921875
3,AL_2006,7811.799926757809
4,AD_2006,160.0
5,AE_2006,3130.59997558594
6,AR_2006,298680.0
7,AM_2006,3317.99987792969
8,AS_2006,178.500003814697
9,AG_2006,98.00000190734859
10,AU_2006,1267550.0
11,AT_2006,38528.0004882813
12,AZ_2006,9034.199829101559
13,BI_2006,1953.9999389648399
14,BE_2006,6755.99975585938
15,BJ_2006,47610.0
16,BF_2006,58890.0
17,BD_2006,14524.000244140601
18,BG_2006,36681.9995117188
19,BH_2006,4.6000000834465
20,BS_2006,5150.0
21,BA_2006,21850.0
22,BY_2006,84555.99609375
23,BZ_2006,14115.0
24,BM_2006,10.0
25,BO_2006,582290.0
26,BR_2006,5050788.125
27,BB_2006,63.000001907348604
28,BN_2006,3872.00012207031
29,BT_2006,26655.80078125
30,BW_2006,118245.99609375
31,CF_2006,223104.00390625
32,CA_2006,3475211.875
33,CH_2006,12205.999755859399
34,CL_2006,160797.998046875
35,CN_2006,1945571.875
36,CI_2006,104045.99609375
37,CM_2006,207960.0
38,CD_2006,1553805.9375
39,CG_2006,224590.0
40,CO_2006,598881.484375
41,KM_2006,414.000015258789
42,CV_2006,838.899993896484
43,CR_2006,25138.000488281297
44,CU_2006,27440.0
45,KY_2006,126.999998092651
46,CY_2006,1728.50006103516
47,CZ_2006,26490.0
48,DE_2006,113890.0
49,DJ_2006,55.999999046325705
50,DM_2006,457.200012207031
51,DK_2006,5635.80017089844
52,DO_2006,16850.0
53,DZ_2006,16124.000244140601
54,EC_2006,132565.0
55,EG_2006,675.999984741211
56,ER_2006,15495.999755859399
57,ES_2006,174751.09375
58,EE_2006,22483.9990234375
59,ET_2006,128592.001953125
60,FI_2006,221580.0
61,FJ_2006,9963.90014648438
62,FR_2006,159735.99609375
63,FO_2006,0.799999982118607
64,FM_2006,640.199966430664
65,GA_2006,220000.0
66,GB_2006,30286.0009765625
67,GE_2006,27824.7998046875
68,GH_2006,90814.00390625
69,GI_2006,0.0
70,GN_2006,66880.0
71,GM_2006,4727.99987792969
72,GW_2006,20620.0
73,GQ_2006,16731.999511718797
74,GR_2006,37821.9995117188
75,GD_2006,169.899997711182
76,GL_2006,2.1999999880790697
77,GT_2006,38948.0004882813
78,GU_2006,250.0
79,GY_2006,165968.0078125
80,HN_2006,56720.0
81,HR_2006,19064.0002441406
82,HT_2006,1041.9999694824198
83,HU_2006,19955.9997558594
84,ID_2006,971720.0
85,IM_2006,34.6000003814697
86,IN_2006,681252.03125
87,IE_2006,7010.0
88,IR_2006,106919.8046875
89,IQ_2006,8250.0
90,IS_2006,377.40001678466797
91,IL_2006,1548.00003051758
92,IT_2006,88127.998046875
93,JM_2006,3387.79998779297
94,JO_2006,975.0
95,JP_2006,249411.9921875
96,KZ_2006,33313.9990234375
97,KE_2006,40836.0009765625
98,KG_2006,8308.400268554691
99,KH_2006,106035.99609375
100,KI_2006,121.499996185303
101,KN_2006,110.0
102,KR_2006,62483.9990234375
103,KW_2006,56.9000005722046
104,LA_2006,170588.80859375
105,LB_2006,1365.8000183105498
106,LR_2006,44490.0
107,LY_2006,2170.0
108,LC_2006,208.400001525879
109,LI_2006,69.0000009536743
110,LK_2006,21150.0
111,LS_2006,432.000007629395
112,LT_2006,21308.000488281297
113,LU_2006,866.999969482422
114,LV_2006,33083.9990234375
115,MF_2006,10.0
116,MA_2006,54552.001953125
117,MD_2006,3676.00006103516
118,MG_2006,127810.0
119,MV_2006,10.0
120,MX_2006,669660.0
121,MH_2006,126.400003433228
122,MK_2006,9795.99975585938
123,ML_2006,54260.0
124,MT_2006,3.49999994039536
125,MM_2006,330113.984375
126,ME_2006,6662.00012207031
127,MN_2006,116542.40234375
128,MP_2006,309.799995422363
129,MZ_2006,398576.015625
130,MR_2006,2620.0
131,MU_2006,382.40001678466797
132,MW_2006,33690.0
133,MY_2006,211368.0078125
135,NC_2006,8390.0
136,NE_2006,12535.999755859399
137,NG_2006,106794.00390625
138,NI_2006,33940.0
139,NL_2006,3666.00006103516
140,NO_2006,120940.0
141,NP_2006,36360.0
142,NR_2006,0.0
143,NZ_2006,101765.99609375
144,OM_2006,20.0
145,PK_2006,18590.0
146,PA_2006,47653.9990234375
147,PE_2006,753846.015625
148,PH_2006,70272.001953125
149,PW_2006,402.999992370605
150,PG_2006,335833.984375
151,PL_2006,92257.998046875
152,PR_2006,4661.79992675781
153,KP_2006,61723.9990234375
154,PT_2006,32846.0009765625
155,PY_2006,181700.0
156,PS_2006,91.7000007629395
157,PF_2006,1350.0
158,QA_2006,0.0
159,RO_2006,64157.998046875
160,RU_2006,8100591.25
161,RW_2006,3972.00012207031
162,SA_2006,9770.0
163,SD_2006,199075.99609375
164,SN_2006,86330.0
165,SG_2006,163.500003814697
166,SB_2006,22353.9990234375
167,SL_2006,28043.9990234375
168,SV_2006,3046.00006103516
169,SM_2006,0.0
170,SO_2006,70542.001953125
171,RS_2006,25233.9990234375
172,SS_2006,71570.0
173,ST_2006,555.2000045776371
174,SR_2006,153670.0
175,SK_2006,19334.0002441406
176,SI_2006,12438.0004882813
177,SE_2006,281890.0
178,SZ_2006,5454.00024414063
179,SC_2006,406.69998168945295
180,SY_2006,4670.0
181,TC_2006,344.000015258789
182,TD_2006,60143.9990234375
183,TG_2006,3662.00012207031
184,TH_2006,161297.998046875
185,TJ_2006,4100.0
186,TM_2006,41270.0
187,TL_2006,7867.999877929691
188,TO_2006,90.0
189,TT_2006,2292.79998779297
190,TN_2006,9300.0
191,TR_2006,107702.001953125
192,TV_2006,10.0
193,TZ_2006,495200.0
194,UG_2006,32938.0004882813
195,UA_2006,95695.99609375
196,UY_2006,15636.9995117188
197,US_2006,3055495.9375
198,UZ_2006,32911.0009765625
199,VC_2006,262.000007629395
200,VE_2006,476713.984375
201,VG_2006,36.6000008583069
202,VI_2006,186.20000839233398
203,VN_2006,132872.001953125
204,VU_2006,4400.0
205,WS_2006,1710.0
206,YE_2006,5490.0
207,ZA_2006,92410.0
208,ZM_2006,501343.984375
209,ZW_2006,169320.0
0,AW_2007,4.19999986886978
1,AF_2007,13500.0
2,AO_2007,588543.984375
3,AL_2007,7799.600219726559
4,AD_2007,160.0
5,AE_2007,3141.19995117188
6,AR_2007,295500.0
7,AM_2007,3316.00006103516
8,AS_2007,178.09999465942403
9,AG_2007,98.00000190734859
10,AU_2007,1258690.0
11,AT_2007,38546.0009765625
12,AZ_2007,9296.40014648438
13,BI_2007,2098.00003051758
14,BE_2007,6770.0
15,BJ_2007,47110.0
16,BF_2007,58290.0
17,BD_2007,14498.0004882813
18,BG_2007,36853.9990234375
19,BH_2007,4.799999892711639
20,BS_2007,5150.0
21,BA_2007,21850.0
22,BY_2007,84752.001953125
23,BZ_2007,14064.6997070313
24,BM_2007,10.0
25,BO_2007,577240.0
26,BR_2007,5034235.9375
27,BB_2007,63.000001907348604
28,BN_2007,3853.99993896484
29,BT_2007,26755.0
30,BW_2007,117062.001953125
31,CF_2007,222948.0078125
32,CA_2007,3474664.0625
33,CH_2007,12241.9995117188
34,CL_2007,161175.99609375
35,CN_2007,1960704.53125
36,CI_2007,104042.001953125
37,CM_2007,205760.0
38,CD_2007,1550692.03125
39,CG_2007,224470.0
40,CO_2007,595749.4140625
41,KM_2007,407.999992370605
42,CV_2007,841.900024414063
43,CR_2007,25366.0009765625
44,CU_2007,27910.0
45,KY_2007,126.999998092651
46,CY_2007,1728.50006103516
47,CZ_2007,26510.0
48,DE_2007,113940.0
49,DJ_2007,55.999999046325705
50,DM_2007,454.599990844727
51,DK_2007,5694.60021972656
52,DO_2007,17180.0
53,DZ_2007,16888.000488281297
54,EC_2007,131777.59765625
55,EG_2007,681.999969482422
56,ER_2007,15451.9995117188
57,ES_2007,176681.30859375
58,EE_2007,22448.000488281297
59,ET_2007,127184.00390625
60,FI_2007,221730.0
61,FJ_2007,9955.10009765625
62,FR_2007,160862.001953125
63,FO_2007,0.799999982118607
64,FM_2007,640.500030517578
65,GA_2007,220000.0
66,GB_2007,30361.999511718797
67,GE_2007,27924.599609375
68,GH_2007,91097.998046875
69,GI_2007,0.0
70,GN_2007,66520.0
71,GM_2007,4746.00006103516
72,GW_2007,20520.0
73,GQ_2007,16614.0002441406
74,GR_2007,38123.9990234375
75,GD_2007,169.899997711182
76,GL_2007,2.1999999880790697
77,GT_2007,38516.0009765625
78,GU_2007,250.0
79,GY_2007,165915.99609375
80,HN_2007,55520.0
81,HR_2007,19098.000488281297
82,HT_2007,1034.00001525879
83,HU_2007,20081.999511718797
84,ID_2007,964870.0
85,IM_2007,34.6000003814697
86,IN_2007,685413.984375
87,IE_2007,7071.50024414063
88,IR_2007,106919.8046875
89,IQ_2007,8250.0
90,IS_2007,389.799995422363
91,IL_2007,1546.00006103516
92,IT_2007,88665.99609375
93,JM_2007,3383.59985351563
94,JO_2007,975.0
95,JP_2007,249474.00390625
96,KZ_2007,33258.0004882813
97,KE_2007,41202.001953125
98,KG_2007,7923.80004882813
99,KH_2007,104762.001953125
100,KI_2007,121.499996185303
101,KN_2007,110.0
102,KR_2007,62417.998046875
103,KW_2007,58.2999992370605
104,LA_2007,172480.5078125
105,LB_2007,1366.60003662109
106,LR_2007,44190.0
107,LY_2007,2170.0
108,LC_2007,207.800006866455
109,LI_2007,69.0000009536743
110,LK_2007,21120.0
111,LS_2007,434.000015258789
112,LT_2007,21406.0009765625
113,LU_2007,866.999969482422
114,LV_2007,33198.0004882813
115,MF_2007,10.0
116,MA_2007,55093.9990234375
117,MD_2007,3722.00012207031
118,MG_2007,127240.0
119,MV_2007,10.0
120,MX_2007,668490.0
121,MH_2007,126.400003433228
122,MK_2007,9842.000122070309
123,ML_2007,53470.0
124,MT_2007,3.49999994039536
125,MM_2007,327018.0078125
126,ME_2007,7064.00024414063
127,MN_2007,120004.8046875
128,MP_2007,308.099994659424
129,MZ_2007,396361.9921875
130,MR_2007,2570.0
131,MU_2007,382.799987792969
132,MW_2007,33360.0
133,MY_2007,213835.99609375
135,NC_2007,8390.0
136,NE_2007,12411.9995117188
137,NG_2007,102697.998046875
138,NI_2007,33240.0
139,NL_2007,3682.00012207031
140,NO_2007,120960.0
141,NP_2007,36360.0
142,NR_2007,0.0
143,NZ_2007,101702.001953125
144,OM_2007,20.0
145,PK_2007,18160.0
146,PA_2007,47487.998046875
147,PE_2007,752412.03125
148,PH_2007,69803.9990234375
149,PW_2007,402.999992370605
150,PG_2007,335808.0078125
151,PL_2007,92515.99609375
152,PR_2007,4694.89990234375
153,KP_2007,60457.998046875
154,PT_2007,32731.999511718797
155,PY_2007,178650.0
156,PS_2007,91.7000007629395
157,PF_2007,1400.0
158,QA_2007,0.0
159,RO_2007,64406.0009765625
160,RU_2007,8113282.5
161,RW_2007,4093.99993896484
162,SA_2007,9770.0
163,SD_2007,199075.99609375
164,SN_2007,85930.0
165,SG_2007,163.500003814697
166,SB_2007,22298.000488281297
167,SL_2007,27848.000488281297
168,SV_2007,3002.00012207031
169,SM_2007,0.0
170,SO_2007,69773.9990234375
171,RS_2007,25708.000488281297
172,SS_2007,71570.0
173,ST_2007,550.400009155273
174,SR_2007,153630.0
175,SK_2007,19348.000488281297
176,SI_2007,12445.999755859399
177,SE_2007,281600.0
178,SZ_2007,5497.99987792969
179,SC_2007,406.69998168945295
180,SY_2007,4730.0
181,TC_2007,344.000015258789
182,TD_2007,58877.998046875
183,TG_2007,3463.99993896484
184,TH_2007,161595.99609375
185,TJ_2007,4100.0
186,TM_2007,41270.0
187,TL_2007,7755.99975585938
188,TO_2007,90.0
189,TT_2007,2285.59997558594
190,TN_2007,9450.0
191,TR_2007,108784.00390625
192,TV_2007,10.0
193,TZ_2007,491200.0
194,UG_2007,31586.0009765625
195,UA_2007,95642.001953125
196,UY_2007,16055.999755859399
197,US_2007,3063421.875
198,UZ_2007,32871.9995117188
199,VC_2007,263.999996185303
200,VE_2007,476298.0078125
201,VG_2007,36.500000953674295
202,VI_2007,185.0
203,VN_2007,134974.00390625
204,VU_2007,4400.0
205,WS_2007,1710.0
206,YE_2007,5490.0
207,ZA_2007,92410.0
208,ZM_2007,499678.0078125
209,ZW_2007,166050.0
0,AW_2008,4.19999986886978
1,AF_2008,13500.0
2,AO_2008,587296.015625
3,AL_2008,7787.39990234375
4,AD_2008,160.0
5,AE_2008,3151.79992675781
6,AR_2008,292320.0
7,AM_2008,3313.99993896484
8,AS_2008,177.800006866455
9,AG_2008,98.00000190734859
10,AU_2008,1249830.0
11,AT_2008,38563.9990234375
12,AZ_2008,9558.59985351563
13,BI_2008,2241.99996948242
14,BE_2008,6784.00024414063
15,BJ_2008,46610.0
16,BF_2008,57690.0
17,BD_2008,14471.9995117188
18,BG_2008,37026.0009765625
19,BH_2008,4.90000009536743
20,BS_2008,5150.0
21,BA_2008,21850.0
22,BY_2008,84947.998046875
23,BZ_2008,14014.4995117188
24,BM_2008,10.0
25,BO_2008,572190.0
26,BR_2008,5017684.0625
27,BB_2008,63.000001907348604
28,BN_2008,3836.00006103516
29,BT_2008,26854.299316406297
30,BW_2008,115877.998046875
31,CF_2008,222791.9921875
32,CA_2008,3474115.9375
33,CH_2008,12278.0004882813
34,CL_2008,161554.00390625
35,CN_2008,1975837.34375
36,CI_2008,104037.998046875
37,CM_2008,203560.0
38,CD_2008,1547577.96875
39,CG_2008,224350.0
40,CO_2008,592617.3828125
41,KM_2008,402.000007629395
42,CV_2008,844.899978637695
43,CR_2008,25593.9990234375
44,CU_2008,28380.0
45,KY_2008,126.999998092651
46,CY_2008,1728.50006103516
47,CZ_2008,26530.0
48,DE_2008,113990.0
49,DJ_2008,55.999999046325705
50,DM_2008,451.89998626709007
51,DK_2008,5753.40026855469
52,DO_2008,17510.0
53,DZ_2008,17651.999511718797
54,EC_2008,130990.302734375
55,EG_2008,688.000030517578
56,ER_2008,15408.0004882813
57,ES_2008,178611.6015625
58,EE_2008,22411.999511718797
59,ET_2008,125775.99609375
60,FI_2008,221880.0
61,FJ_2008,9946.40014648438
62,FR_2008,161987.998046875
63,FO_2008,0.799999982118607
64,FM_2008,640.6999969482421
65,GA_2008,220000.0
66,GB_2008,30438.000488281297
67,GE_2008,28024.3994140625
68,GH_2008,91382.001953125
69,GI_2008,0.0
70,GN_2008,66160.0
71,GM_2008,4763.99993896484
72,GW_2008,20420.0
73,GQ_2008,16495.9997558594
74,GR_2008,38426.0009765625
75,GD_2008,169.899997711182
76,GL_2008,2.1999999880790697
77,GT_2008,38083.9990234375
78,GU_2008,250.0
79,GY_2008,165864.00390625
80,HN_2008,54320.0
81,HR_2008,19131.999511718797
82,HT_2008,1025.99998474121
83,HU_2008,20208.000488281297
84,ID_2008,958020.0
85,IM_2008,34.6000003814697
86,IN_2008,689576.015625
87,IE_2008,7133.200073242191
88,IR_2008,106919.8046875
89,IQ_2008,8250.0
90,IS_2008,402.200012207031
91,IL_2008,1543.99993896484
92,IT_2008,89204.00390625
93,JM_2008,3379.40002441406
94,JO_2008,975.0
95,JP_2008,249535.99609375
96,KZ_2008,33201.9995117188
97,KE_2008,41567.998046875
98,KG_2008,7539.199829101559
99,KH_2008,103487.998046875
100,KI_2008,121.499996185303
101,KN_2008,110.0
102,KR_2008,62352.001953125
103,KW_2008,59.699997901916504
104,LA_2008,174372.20703125
105,LB_2008,1367.40005493164
106,LR_2008,43890.0
107,LY_2008,2170.0
108,LC_2008,207.199993133545
109,LI_2008,69.0000009536743
110,LK_2008,21090.0
111,LS_2008,435.999984741211
112,LT_2008,21503.9990234375
113,LU_2008,866.999969482422
114,LV_2008,33311.9995117188
115,MF_2008,10.0
116,MA_2008,55636.0009765625
117,MD_2008,3767.99987792969
118,MG_2008,126670.0
119,MV_2008,10.0
120,MX_2008,667320.0
121,MH_2008,126.400003433228
122,MK_2008,9887.999877929691
123,ML_2008,52680.0
124,MT_2008,3.49999994039536
125,MM_2008,323921.9921875
126,ME_2008,7465.99975585938
127,MN_2008,123467.197265625
128,MP_2008,306.499996185303
129,MZ_2008,394148.0078125
130,MR_2008,2520.0
131,MU_2008,383.199996948242
132,MW_2008,33030.0
133,MY_2008,216304.00390625
135,NC_2008,8390.0
136,NE_2008,12288.0004882813
137,NG_2008,98602.001953125
138,NI_2008,32540.0
139,NL_2008,3697.99987792969
140,NO_2008,120980.0
141,NP_2008,36360.0
142,NR_2008,0.0
143,NZ_2008,101637.998046875
144,OM_2008,20.0
145,PK_2008,17730.0
146,PA_2008,47322.001953125
147,PE_2008,750977.96875
148,PH_2008,69336.0009765625
149,PW_2008,402.999992370605
150,PG_2008,335781.9921875
151,PL_2008,92774.00390625
152,PR_2008,4727.900085449221
153,KP_2008,59192.001953125
154,PT_2008,32618.000488281297
155,PY_2008,175600.0
156,PS_2008,91.7000007629395
157,PF_2008,1450.0
158,QA_2008,0.0
159,RO_2008,64653.9990234375
160,RU_2008,8125973.75
161,RW_2008,4216.00006103516
162,SA_2008,9770.0
163,SD_2008,199075.99609375
164,SN_2008,85530.0
165,SG_2008,163.500003814697
166,SB_2008,22241.999511718797
167,SL_2008,27651.999511718797
168,SV_2008,2957.99987792969
169,SM_2008,0.0
170,SO_2008,69006.0009765625
171,RS_2008,26181.999511718797
172,SS_2008,71570.0
173,ST_2008,545.6000137329099
174,SR_2008,153590.0
175,SK_2008,19361.999511718797
176,SI_2008,12454.000244140601
177,SE_2008,281310.0
178,SZ_2008,5542.00012207031
179,SC_2008,406.69998168945295
180,SY_2008,4790.0
181,TC_2008,344.000015258789
182,TD_2008,57612.001953125
183,TG_2008,3266.00006103516
184,TH_2008,161894.00390625
185,TJ_2008,4100.0
186,TM_2008,41270.0
187,TL_2008,7644.00024414063
188,TO_2008,90.0
189,TT_2008,2278.3999633789103
190,TN_2008,9600.0
191,TR_2008,109865.99609375
192,TV_2008,10.0
193,TZ_2008,487200.0
194,UG_2008,30233.9990234375
195,UA_2008,95587.998046875
196,UY_2008,16475.0
197,US_2008,3071348.125
198,UZ_2008,32833.0004882813
199,VC_2008,266.000003814697
200,VE_2008,475881.9921875
201,VG_2008,36.500000953674295
202,VI_2008,183.899993896484
203,VN_2008,137075.99609375
204,VU_2008,4400.0
205,WS_2008,1710.0
206,YE_2008,5490.0
207,ZA_2008,92410.0
208,ZM_2008,498011.9921875
209,ZW_2008,162780.0
0,AW_2009,4.19999986886978
1,AF_2009,13500.0
2,AO_2009,586048.0078125
3,AL_2009,7775.2001953125
4,AD_2009,160.0
5,AE_2009,3162.39990234375
6,AR_2009,289140.0
7,AM_2009,3312.00012207031
8,AS_2009,177.5
9,AG_2009,98.00000190734859
10,AU_2009,1240970.0
11,AT_2009,38581.9995117188
12,AZ_2009,9820.800170898441
13,BI_2009,2386.0000610351603
14,BE_2009,6797.99987792969
15,BJ_2009,46110.0
16,BF_2009,57090.0
17,BD_2009,14445.999755859399
18,BG_2009,37198.0004882813
19,BH_2009,5.09999990463257
20,BS_2009,5150.0
21,BA_2009,21850.0
22,BY_2009,85144.00390625
23,BZ_2009,13964.200439453101
24,BM_2009,10.0
25,BO_2009,567140.0
26,BR_2009,5001131.875
27,BB_2009,63.000001907348604
28,BN_2009,3817.99987792969
29,BT_2009,26953.601074218797
30,BW_2009,114694.00390625
31,CF_2009,222635.99609375
32,CA_2009,3473568.125
33,CH_2009,12314.000244140601
34,CL_2009,161932.001953125
35,CN_2009,1990970.15625
36,CI_2009,104034.00390625
37,CM_2009,201360.0
38,CD_2009,1544464.0625
39,CG_2009,224230.0
40,CO_2009,589485.3125
41,KM_2009,395.999984741211
42,CV_2009,847.900009155273
43,CR_2009,25821.999511718797
44,CU_2009,28850.0
45,KY_2009,126.999998092651
46,CY_2009,1728.39996337891
47,CZ_2009,26550.0
48,DE_2009,114040.0
49,DJ_2009,55.999999046325705
50,DM_2009,449.300003051758
51,DK_2009,5812.19970703125
52,DO_2009,17840.0
53,DZ_2009,18415.9997558594
54,EC_2009,130202.900390625
55,EG_2009,694.0000152587891
56,ER_2009,15364.000244140601
57,ES_2009,180541.796875
58,EE_2009,22376.0009765625
59,ET_2009,124367.998046875
60,FI_2009,222030.0
61,FJ_2009,9937.7001953125
62,FR_2009,163114.00390625
63,FO_2009,0.799999982118607
64,FM_2009,640.999984741211
65,GA_2009,220000.0
66,GB_2009,30513.9990234375
67,GE_2009,28124.19921875
68,GH_2009,91665.99609375
69,GI_2009,0.0
70,GN_2009,65800.0
71,GM_2009,4782.00012207031
72,GW_2009,20320.0
73,GQ_2009,16378.0004882813
74,GR_2009,38728.0004882813
75,GD_2009,169.899997711182
76,GL_2009,2.1999999880790697
77,GT_2009,37651.9995117188
78,GU_2009,250.0
79,GY_2009,165811.9921875
80,HN_2009,53120.0
81,HR_2009,19165.9997558594
82,HT_2009,1018.0000305175801
83,HU_2009,20334.0002441406
84,ID_2009,951170.0
85,IM_2009,34.6000003814697
86,IN_2009,693737.96875
87,IE_2009,7194.7998046875
88,IR_2009,106919.8046875
89,IQ_2009,8250.0
90,IS_2009,414.599990844727
91,IL_2009,1541.99996948242
92,IT_2009,89742.001953125
93,JM_2009,3375.19989013672
94,JO_2009,975.0
95,JP_2009,249598.0078125
96,KZ_2009,33146.0009765625
97,KE_2009,41933.9990234375
98,KG_2009,7154.600219726559
99,KH_2009,102214.00390625
100,KI_2009,121.499996185303
101,KN_2009,110.0
102,KR_2009,62286.0009765625
103,KW_2009,61.10000133514399
104,LA_2009,176263.90625
105,LB_2009,1368.20007324219
106,LR_2009,43590.0
107,LY_2009,2170.0
108,LC_2009,206.599998474121
109,LI_2009,69.0000009536743
110,LK_2009,21060.0
111,LS_2009,437.999992370605
112,LT_2009,21601.999511718797
113,LU_2009,866.999969482422
114,LV_2009,33426.0009765625
115,MF_2009,10.0
116,MA_2009,56177.998046875
117,MD_2009,3813.99993896484
118,MG_2009,126100.0
119,MV_2009,10.0
120,MX_2009,666150.0
121,MH_2009,126.400003433228
122,MK_2009,9934.00024414063
123,ML_2009,51890.0
124,MT_2009,3.49999994039536
125,MM_2009,320825.99609375
126,ME_2009,7867.999877929691
127,MN_2009,126929.599609375
128,MP_2009,304.799995422363
129,MZ_2009,391933.984375
130,MR_2009,2470.0
131,MU_2009,383.600006103516
132,MW_2009,32700.0
133,MY_2009,218771.9921875
135,NC_2009,8390.0
136,NE_2009,12164.000244140601
137,NG_2009,94505.99609375
138,NI_2009,31840.0
139,NL_2009,3713.99993896484
140,NO_2009,121000.0
141,NP_2009,36360.0
142,NR_2009,0.0
143,NZ_2009,101574.00390625
144,OM_2009,20.0
145,PK_2009,17300.0
146,PA_2009,47156.0009765625
147,PE_2009,749543.984375
148,PH_2009,68867.998046875
149,PW_2009,402.999992370605
150,PG_2009,335756.015625
151,PL_2009,93032.001953125
152,PR_2009,4761.00006103516
153,KP_2009,57926.0009765625
154,PT_2009,32503.9990234375
155,PY_2009,172550.0
156,PS_2009,91.7000007629395
157,PF_2009,1500.0
158,QA_2009,0.0
159,RO_2009,64902.001953125
160,RU_2009,8138665.0
161,RW_2009,4337.99987792969
162,SA_2009,9770.0
163,SD_2009,199075.99609375
164,SN_2009,85130.0
165,SG_2009,163.500003814697
166,SB_2009,22186.0009765625
167,SL_2009,27456.0009765625
168,SV_2009,2913.99993896484
169,SM_2009,0.0
170,SO_2009,68237.998046875
171,RS_2009,26656.0009765625
172,SS_2009,71570.0
173,ST_2009,540.800018310547
174,SR_2009,153550.0
175,SK_2009,19375.9997558594
176,SI_2009,12461.9995117188
177,SE_2009,281020.0
178,SZ_2009,5585.99975585938
179,SC_2009,406.69998168945295
180,SY_2009,4850.0
181,TC_2009,344.000015258789
182,TD_2009,56346.0009765625
183,TG_2009,3067.99987792969
184,TH_2009,162192.001953125
185,TJ_2009,4100.0
186,TM_2009,41270.0
187,TL_2009,7532.000122070309
188,TO_2009,90.0
189,TT_2009,2271.19995117188
190,TN_2009,9750.0
191,TR_2009,110947.998046875
192,TV_2009,10.0
193,TZ_2009,483200.0
194,UG_2009,28881.999511718797
195,UA_2009,95534.00390625
196,UY_2009,16894.0002441406
197,US_2009,3079274.0625
198,UZ_2009,32793.9990234375
199,VC_2009,267.999992370605
200,VE_2009,475466.015625
201,VG_2009,36.400001049041705
202,VI_2009,182.70000457763697
203,VN_2009,139177.998046875
204,VU_2009,4400.0
205,WS_2009,1710.0
206,YE_2009,5490.0
207,ZA_2009,92410.0
208,ZM_2009,496346.015625
209,ZW_2009,159510.0
0,AW_2010,4.19999986886978
1,AF_2010,13500.0
2,AO_2010,584800.0
3,AL_2010,7762.999877929691
4,AD_2010,160.0
5,AE_2010,3172.99987792969
6,AR_2010,285960.0
7,AM_2010,3310.0
8,AS_2010,177.099990844727
9,AG_2010,98.00000190734859
10,AU_2010,1232110.0
11,AT_2010,38600.0
12,AZ_2010,10082.9998779297
13,BI_2010,2530.0
14,BE_2010,6812.00012207031
15,BJ_2010,45610.0
16,BF_2010,56490.0
17,BD_2010,14420.0
18,BG_2010,37370.0
19,BH_2010,5.2999997138977095
20,BS_2010,5150.0
21,BA_2010,21850.0
22,BY_2010,85340.0
23,BZ_2010,13913.900146484399
24,BM_2010,10.0
25,BO_2010,562090.0
26,BR_2010,4984580.0
27,BB_2010,63.000001907348604
28,BN_2010,3800.0
29,BT_2010,27052.900390625
30,BW_2010,113510.0
31,CF_2010,222480.0
32,CA_2010,3473020.0
